Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
139000000,3906,173101,Maipú,SectorBlancoEncaladaconVictoria-Maipu,4,3.0,146.0,280.0,3.0,4643030,Silvana Guillen Propiedades
64000000,1798,79701,PadreHurtado,Lossilos,2,2.0,57.0,60.0,1.0,7928589,Unne
67000000,1883,83437,Lampa,VenezuelaYC56430/Honduras,4,2.0,200.0,210.0,,6362337,Propiedades Centro Santiago SPA
130000000,3653,161893,Pudahuel,YC57530JardinesdeVespucio/RioTrancura,2,2.0,72.0,75.0,,6774404,Propiedades Centro Santiago SPA
569084100,15990,708698,Colina,AvenidaJoserabat,3,3.0,164.0,650.0,3.0,9865828,Mi Llave
98000000,2754,122042,Maipú,AvenidaSurconUniversidadlaCatolica,3,2.0,90.0,110.0,2.0,11019510,Vivanco Propiedades
459111000,12900,571745,Colina,Colina-Chicureo,5,4.0,222.0,5029.0,,11014691,Sucursal El Bosque Sur
122860000,3452,153001,Maipú,MarineroOrtizYC61134/CerroBaron,4,2.0,91.0,114.0,,9659225,Propiedades Centro Santiago SPA
167273000,4700,208310,Lampa,Lasbrisas2672,4,3.0,120.0,200.0,2.0,9258073,Unne
245000000,6884,305106,PuenteAlto,HaciendaElPeñón,4,3.0,114.0,360.0,3.0,9264992,Easyprop
92534000,2600,115235,Maipú,4Alamos/DelFerrocarril,5,1.0,68.0,120.0,,8056782,Jorge Pablo Caro Propiedades
213540000,6000,265928,Paine,Paine,4,2.0,120.0,5000.0,3.0,9661668,Inmobiliaria Probienes
460890500,12950,573961,Santiago,AvRicardoCumming/MetroRepublica/3Estacionamientos,10,3.0,348.0,770.0,3.0,8052404,Acom Propiedades
80000000,2248,99626,ElBosque,Lascanterasag/lapampas,3,2.0,112.0,162.0,1.0,6834307,Propiedades Centro Santiago SPA
135000000,3793,168120,Maipú,CapellánFlorencioInfantecon4poniente,3,3.0,100.0,140.0,2.0,11019584,Vivanco Propiedades
183288500,5150,228255,ElBosque,LasTórtolasconPadreHurtado,6,3.0,140.0,160.0,3.0,10169662,Unne
233114500,6550,290304,LaFlorida,Altomacul,3,3.0,116.0,155.0,1.0,10095387,Alto Andes
120294200,3380,149806,SanBernardo,SanBernardo,3,2.0,70.0,116.0,1.0,10139279,
391134100,10990,487091,Peñalolén,CondominioAltosdelParqueOriente,3,3.0,140.0,400.0,2.0,9269531,Easyprop
115000000,3231,143213,Recoleta,HubertBenitez/Purén,3,2.0,74.0,180.0,,9884296,Procasa Adrián Ulloa Propiedades
597912000,16800,744598,Colina,!!serecibenofertas!!/-,6,4.0,320.0,15000.0,20.0,6296696,Propiedades Jose Fco. Montalva y Cía. Ltda.
480465000,13500,598337,Providencia,E.Yañezconmanuelmontt/casonapatrimonial,6,3.0,135.0,170.0,,8051274,Acom Propiedades
115000000,3231,143213,Maipú,Entrecallecuatroalamosypozoalmonte,4,1.0,108.0,204.0,1.0,9045369,Mi Llave
220000000,6182,273973,Conchalí,SanFernando,2,2.0,220.0,220.0,4.0,9885674,Corredores Independientes
800775000,22500,997229,LasCondes,Caminolasflores,5,4.0,259.0,589.0,,9271074,Nativo Propiedades
79000000,2220,98381,Santiago,TeresaDeCalcuta,3,2.0,102.0,78.0,2.0,11379520,
516055000,14500,642659,LaReina,Echeñique-plazaossandón,4,3.0,200.0,400.0,2.0,8491600,Acom Propiedades
462670000,13000,576177,LaReina,EliecerParadapasajesinsalida/Fco.Bilbao,4,3.0,194.0,301.0,1.0,9666668,Propiedades Ricardo Vial y Cia. Ltda.
145000000,4074,180573,Maipú,Cactusuno,3,3.0,120.0,140.0,2.0,6929113,Unne
330987000,9300,412188,Peñalolén,Condominiolasmalvas,5,3.0,137.0,266.0,,8750861,Unne
1163081200,32680,1448420,Ñuñoa,Mallplazaegaña/metroplazaegaña/hamburgo,5,3.0,240.0,817.0,7.0,9897486,Grupo Inovo
427080000,12000,531856,LasCondes,Luxemburgo/AlmiranteMiguelAguirreGomez,4,2.0,170.0,156.0,1.0,6275409,Francisco Vial Propiedades
594353000,16700,740166,CaleradeTango,ColegioSanFelipeDiacono,5,5.0,5094.0,310.0,3.0,9663510,Agente Inmobiliario
587235000,16500,731301,LasCondes,Estebandell`Orto/ConstancioVigil,5,3.0,250.0,577.0,,2470109,Propiedades Ricardo Vial y Cia. Ltda.
85000000,2388,105853,Recoleta,Pablotrejos,4,1.0,51.0,152.0,2.0,8209367,Unne
100000000,2810,124533,LoEspejo,LosAngeles,4,1.0,84.0,112.0,1.0,9269401,Unne
530291000,14900,660387,LasCondes,VendeCasaComercial.SectorComercial.ExcelenteUbicación.ParaInversionistas.LasCondes,3,2.0,,,,8035829,Easyprop
282940500,7950,352354,Colina,Avenidarukan,4,3.0,106.0,251.0,3.0,10150125,Unne
1547097300,43470,1926647,LoBarnechea,Avpaseopieandino/panoramicanorteysur,4,4.0,358.0,549.0,1.0,7057038,Propiedades Jose Fco. Montalva y Cía. Ltda.
266889410,7499,332365,LaFlorida,Ampliacasaconhermosavistalaflorida4d+2b,4,2.0,115.0,337.0,2.0,10351577,Grupo Premium Propiedades Santiago
562322000,15800,700276,LoBarnechea,Pieandino/ladehesa,5,4.0,164.0,375.0,11.0,9903266,Easyprop
231335000,6500,288088,PuenteAlto,elgenoves4574,3,2.0,135.0,180.0,2.0,9963865,
190000000,5339,236613,SanMiguel,SanMiguel,2,1.0,200.0,200.0,1.0,9684232,Bustos & Asociados
533494100,14990,664376,LasCondes,Alcántara/Navarra,4,2.0,150.0,200.0,1.0,9666644,Propiedades Ricardo Vial y Cia. Ltda.
90000000,2529,112080,LaFlorida,Av.VicuñaMackenna/ElisaCorrea,3,1.0,85.0,115.0,,8601845,Procasa Adrián Ulloa Propiedades
275000000,7727,342466,PadreHurtado,lasacacias3149,7,5.0,281.0,1260.0,,7367217,Unne
83000000,2332,103362,Lampa,Larapinta,2,1.0,50.0,90.0,,11377296,Unne
116201350,3265,144709,Maipú,PasajeCatemuesquinaHijuelas,3,2.0,60.0,110.0,2.0,11377038,Nexxos
122500000,3442,152553,PadreHurtado,LosZorzales/IgnacioCarreraPinto,3,3.0,75.0,145.0,,11376902,Propiedades Centro Santiago SPA
135000000,3793,168120,Conchalí,Fusanag-60596/argel,3,1.0,110.0,160.0,1.0,9175217,Propiedades Centro Santiago SPA
68000000,1911,84682,Pudahuel,Casa2PisosenConjuntoJuanGuzmán,2,1.0,55.0,65.0,,11376361,Corretajes Prosal
65000000,1826,80946,Buin,Casa2PisosenConjuntoElSolardeBuin,3,1.0,50.0,155.0,,11376353,Corretajes Prosal
1210060000,34000,1506924,Colina,Haciendachicureo/caminolahacienda,4,4.0,320.0,5000.0,,3163265,Pro Partners Propiedades
75000000,2107,93400,PuenteAlto,Elvolcan,2,1.0,45.0,90.0,1.0,10737885,Unne
62000000,1742,77210,LaPintana,LaPintana,2,1.0,90.0,128.0,1.0,9885442,
444875000,12500,554016,LaReina,PrincipedeGales/CarlosOssandon,3,3.0,140.0,235.0,3.0,9664228,Mi Llave
186000000,5226,231631,Lampa,LarapintaAG/LosHalcones,4,3.0,110.0,275.0,,8198884,Propiedades Centro Santiago SPA
180000000,5058,224159,QuintaNormal,Cónsulpoinset,8,1.0,100.0,442.0,,9864153,Unne
79000000,2220,98381,Renca,Callechungará,5,2.0,114.0,120.0,2.0,8010646,Unne
496480500,13950,618282,Colina,CaminoChicureo-CaminoLosIngleses.,5,3.0,290.0,5031.0,4.0,6366723,Mi Llave
77000000,2164,95890,Lampa,SeVendeCasacercaAvda.ArturoPratenLampa,6,2.0,,,1.0,11375023,Mi Llave
318530500,8950,396676,Huechuraba,Casaenventaenhuechuraba,4,4.0,139.0,284.0,2.0,11374957,Nexxos
816790500,22950,1017174,Colina,AvenidaChicureo1800,5,4.0,611.0,5410.0,5.0,8834954,Easyprop
177950000,5000,221606,EstaciónCentral,MetroPajaritos,4,3.0,79.0,104.0,2.0,9665562,Easyprop
133462500,3750,166205,LaCisterna,AvVicuñamackennaparadero27,4,1.0,175.0,195.0,2.0,9620974,Mi Llave
82500000,2318,102740,Maipú,Casa2PisosenConjuntoLosClaveles,4,2.0,142.0,88.0,,5394852,Corretajes Prosal
308244990,8661,383867,LaCisterna,EntrecalleIquiqueyCovadonga,5,5.0,300.0,500.0,1.0,9620926,Mi Llave
300000000,8429,373599,SanMiguel,OctavaAvenidaYC61724/terceratransversal,3,2.0,100.0,700.0,1.0,10421178,Propiedades Centro Santiago SPA
112000000,3147,139477,Maipú,GabrielGonzalezVidelaYC61039/JoseManuelBalmaceda,3,2.0,96.0,128.0,,9624695,Propiedades Centro Santiago SPA
220230920,6188,274260,Macul,RamónCruz/LosPresidentes,3,2.0,124.0,420.0,,4730411,Jorge Pablo Caro Propiedades
215000000,6041,267746,LaCisterna,AvFernandoAlbano/LaBlanca,5,4.0,140.0,330.0,1.0,11372785,Luz Godoy Propiedades
213184100,5990,265485,LaCisterna,RiodeJaneiro/AugustoBiaut,3,4.0,175.0,294.0,,11372763,Luz Godoy Propiedades
711800000,20000,886426,Vitacura,copahue,3,2.0,100.0,534.0,2.0,7859589,Unne
516055000,14500,642659,LaReina,Simonbolivar-vicenteperezrosales,6,5.0,190.0,374.0,2.0,11007369,Unne
246496340,6926,306969,SanMiguel,Arcadia,4,3.0,254.0,254.0,,11372377,RUKAM SPA
127900000,3594,159278,Maipú,IsabelriquelmeesquinaMillahue,4,,94.0,130.0,3.0,11372205,Unne
62000000,1742,77210,SanBernardo,avcentralconsantaInés,2,1.0,52.0,80.0,1.0,11371712,Unne
190000000,5339,236613,Lampa,Vallegrande,4,3.0,106.0,249.0,,9614301,Unne
462670000,13000,576177,LaReina,BlestGanaconJavieraCarrera,4,3.0,154.0,275.0,3.0,9640664,Unne
148000000,4158,184309,Maipú,CasaenVentaenCondominioenCiudadSatelite,4,3.0,,,1.0,9607301,Mi Llave
761626000,21400,948476,Colina,chicureooriente,4,4.0,270.0,931.0,3.0,10137703,Easyprop
245000000,6884,305106,SanJoaquín,Haydn,5,3.0,150.0,234.0,2.0,11370542,Nexxos
130000000,3653,161893,LoPrado,Laindependencia,6,2.0,180.0,190.0,2.0,11370521,Nexxos
81358740,2286,101318,LaFlorida,Blanca,3,1.0,75.0,68.0,1.0,11370495,Nexxos
455552000,12800,567313,SanBernardo,Loherrera,4,3.0,240.0,1000.0,5.0,9865739,Mi Llave
85000000,2388,105853,Cerrillos,errazuriz&cerrillos,3,1.0,49.0,70.0,,11370319,Unne
105000000,2950,130760,Maipú,PresidenteArturoAlessandri&EladioRojas,2,2.0,56.0,128.0,1.0,11370289,Unne
95000000,2669,118306,Maipú,4poniente&GabrielGonzalezvidela,3,1.0,80.0,128.0,1.0,11370275,Unne
185000000,5198,230386,Maipú,alcaldeJoséLuisInfanteLarraín,3,2.0,84.0,187.0,1.0,11370249,Unne
340000000,9553,423412,Ñuñoa,BarrioItalia.Providencia-Ñuñoa,4,1.0,140.0,215.0,,9897186,Grupo Inovo
190000000,5339,236613,CerroNavia,Lahondonada/laafricana,5,3.0,220.0,460.0,4.0,6493746,Propiedades Centro Santiago SPA
112000000,3147,139477,Maipú,Lastacasag-61561/av.Sanmartin,3,2.0,61.0,141.0,1.0,10137888,Propiedades Centro Santiago SPA
131683000,3700,163989,PuenteAlto,TroncalSanFranciscoconMexico,3,1.0,90.0,120.0,1.0,10417882,Unne
391490000,11000,487534,LasCondes,CarlosAlvaro/Manquehue,3,3.0,120.0,280.0,,8964148,Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
818214100,22990,1018947,LaReina,SalvadorIzquierdoconNocedal,6,5.0,200.0,700.0,4.0,8951629,Unne
71180000,2000,88643,Melipilla,ivancamposaravena,3,1.0,73.0,129.0,1.0,11369364,Nexxos
50000000,1405,62267,Pudahuel,Casa2PisosenPudahuel,3,1.0,48.0,98.0,,6618230,Corretajes Prosal
462670000,13000,576177,Ñuñoa,BarrioItalia/EmilioVaisse,6,4.0,230.0,413.0,,6117191,Sucursal El Bosque Sur
69500000,1953,86550,LaPintana,DelSembrador/PedroAguirreCerda,3,1.0,100.0,100.0,2.0,8918982,RA Gestiona Propiedades
127000000,3568,158157,Maipú,Juanbohon,4,2.0,135.0,135.0,2.0,9037696,Houm
72000000,2023,89664,PuenteAlto,Pasajecoinco,2,,66.0,81.0,,10429511,Movahome Corredores Integrados
156240100,4390,194570,ElBosque,Av.JoséMiguelCarrera//LoMoreno,3,1.0,108.0,143.0,3.0,11367434,Unne
444875000,12500,554016,SanMiguel,SanPetesburgo,5,2.0,200.0,360.0,2.0,8937782,Corredores Independientes
85060100,2390,105928,Colina,Villaaraucariascolina,2,1.0,53.0,92.0,,11367235,
82604390,2321,102870,Colina,Z&cpropiedades,3,2.0,80.0,98.0,1.0,11367218,
142360000,4000,177285,Colina,Pinaresdecolina,3,2.0,199.0,177.0,1.0,11367210,
743831000,20900,926315,LoBarnechea,Evenidapaseopieandino/pasajepieandino,4,4.0,260.0,900.0,,8955268,Pro Partners Propiedades
88975000,2500,110803,PuenteAlto,MetroProtectoradelaInfancia,2,1.0,43.0,126.0,1.0,11367064,Nexxos
90000000,2529,112080,QuintaNormal,Casade1PisoenPobl.Barea,3,1.0,112.0,168.0,,3693744,Corretajes Prosal
170000000,4777,211706,PuenteAlto,AvEjercitoLibertador/CondomiioLosCoigues,4,3.0,110.0,130.0,,11366932,Aleida Lama Propiedades
195000000,5479,242839,Peñalolén,Principal/Avda.LasTorres,5,2.0,118.0,300.0,3.0,9897247,Grupo Inovo
889394100,24990,1107589,Colina,LasLoicas-LasBrisas,5,4.0,365.0,5109.0,4.0,11366853,Mi Llave
209981000,5900,261496,EstaciónCentral,avecuador/lavictoria,3,1.0,150.0,357.0,6.0,11366607,Unne
139000000,3906,173101,Santiago,AlfredoRosende,3,1.0,75.0,111.0,1.0,6746292,Houm
169000000,4749,210461,Maipú,silvacarvallo&Av4poniente,4,3.0,144.0,158.0,2.0,11004585,Unne
72000000,2023,89664,Lampa,IgnacioSerrano,3,1.0,62.0,109.0,1.0,11366241,Grupo Premium Propiedades Santiago
94900000,2666,118182,PedroAguirreCerda,ClubHípicoconAvDepartamental,5,1.0,102.0,162.0,3.0,11366227,Grupo Premium Propiedades Santiago
74000000,2079,92154,Lampa,CuartaEtapaLarapinta,3,1.0,51.0,103.0,3.0,11366220,Grupo Premium Propiedades Santiago
59000000,1658,73474,Lampa,Batuco,4,1.0,75.0,90.0,1.0,11366130,Grupo Premium Propiedades Santiago
78000000,2192,97136,Lampa,VillaParqueLampa,3,2.0,51.0,79.0,2.0,11366099,Grupo Premium Propiedades Santiago
73000000,2051,90909,Lampa,Batuco,3,1.0,,,2.0,11366087,Grupo Premium Propiedades Santiago
140000000,3934,174346,Renca,Elmontijo,3,3.0,83.0,120.0,3.0,11366071,Grupo Premium Propiedades Santiago
54000000,1517,67248,Lampa,VillalosRobles,3,2.0,57.0,77.0,3.0,11366061,Grupo Premium Propiedades Santiago
127500000,3582,158780,Buin,villaseca/ruta5sur,5,3.0,126.0,132.0,1.0,11004494,Unne
250000000,7024,311333,QuintaNormal,CasaEnVentaHuérfanos,5,2.0,109.0,285.0,2.0,11365394,Corredores Asociados - OpenBrokers
140000000,3934,174346,Maipú,santabelinda,5,3.0,110.0,110.0,1.0,11365352,Corredores Asociados - OpenBrokers
170000000,4777,211706,PuenteAlto,Av.Sancarlos(ag)/av.Conchaytoro,5,3.0,113.0,142.0,,6626000,Propiedades Centro Santiago SPA
158700000,4459,197634,Macul,ClaraSoloveraCortezYC61767/RamonCruzMontt,5,3.0,194.0,171.0,,11007929,Propiedades Centro Santiago SPA
320000000,8991,398506,SanMiguel,OctavaavenidaconGranAvenida,4,1.0,76.0,690.0,10.0,6639351,Unne
128000000,3597,159402,Maipú,MesetaJapon,3,2.0,66.0,115.0,2.0,9641469,Mi Llave
640620000,18000,797783,Colina,!serecibenofertas¡/colina,5,5.0,350.0,1000.0,,3429349,Propiedades Jose Fco. Montalva y Cía. Ltda.
427080000,12000,531856,LasCondes,Portallareina,3,2.0,133.0,242.0,2.0,7692212,Sucursal Cantagallo
135242000,3800,168421,LaFlorida,NuestraSeñoradeLourdes,3,2.0,70.0,170.0,2.0,8039689,Easyprop
551645000,15500,686980,Talagante,pasadolíneadeltren,3,4.0,268.0,5000.0,11.0,9866984,Tsi Property
180000000,5058,224159,LoPrado,VirgoconSagitario,3,1.0,108.0,187.0,,10117791,Easyprop
70000000,1967,87173,Colina,Perpendicularaag/llanquihue,2,2.0,81.0,123.0,,9257281,Propiedades Centro Santiago SPA
163714000,4600,203878,Maipú,Segundatransversal,3,3.0,131.0,90.0,3.0,10710870,Grupo Premium Propiedades Santiago
137733300,3870,171523,Maipú,Franciscofloresdelcampoag/c.Chillanviejo,3,3.0,66.0,118.0,,7478975,Propiedades Centro Santiago SPA
711444100,19990,885983,Colina,CaminodelAlgarroboconAvenidaChicureo,6,4.0,254.0,5595.0,,7812269,Sucursal El Bosque Sur
64773800,1820,80665,Melipilla,ManuelHumbertoRiveros,3,1.0,54.0,137.0,1.0,10389428,Grupo Premium Propiedades Santiago
59990000,1686,74707,Peñaflor,diegodevelasquez398,3,1.0,45.0,69.0,1.0,11004135,Unne
551645000,15500,686980,Colina,chicureoorientepiedraroja,4,3.0,,,2.0,10137745,Easyprop
65000000,1826,80946,PuenteAlto,Getsemaniponienteag-61422/eyzaguirre,3,1.0,56.0,108.0,1.0,10172463,Propiedades Centro Santiago SPA
63000000,1770,78456,SanBernardo,LoBlancoconSanFrancisco,3,1.0,50.0,118.0,3.0,8210992,Unne
658415000,18500,819944,LasCondes,HernandodeMagallanes-AlonsoCamargo,4,4.0,245.0,480.0,3.0,6525847,VALVAL
309633000,8700,385595,Buin,caminolaobra&ruta5sur,5,2.0,200.0,1440.0,,11004447,Unne
800775000,22500,997229,LaFlorida,Laflorida,8,2.0,229.0,5000.0,,10710416,Movahome Corredores Integrados
379033500,10650,472022,LasCondes,PadreHurtadoAvenidaLasCondes(Referencial)SectorHospitalFach,5,3.0,149.0,187.0,2.0,10991992,Grupo Premium Propiedades Santiago
765185000,21500,952908,Vitacura,JoaquinCerda6300,4,4.0,256.0,510.0,2.0,7871205,Unne
1218957500,34250,1518004,LoBarnechea,Preciosa/excelenteubicación/espectacularesterminaciones,5,5.0,385.0,1183.0,5.0,8966670,Easyprop
64000000,1798,79701,Pudahuel,LosMares/LaEstrella,4,2.0,36.0,64.0,,9884309,Procasa Adrián Ulloa Propiedades
63000000,1770,78456,Renca,Vendohermosacasa,3,1.0,109.0,109.0,1.0,10713065,Movahome Corredores Integrados
90000000,2529,112080,Pudahuel,Traiguen,3,1.0,47.0,100.0,1.0,6817567,Unne
249130000,7000,310249,Huechuraba,PedroFontova,4,3.0,120.0,210.0,4.0,7140287,Grupo AG Propiedades
95000000,2669,118306,Pudahuel,federicoerrazuriz/Pudahuel5dormitorios,5,1.0,125.0,100.0,1.0,6615140,Unne
85000000,2388,105853,LoEspejo,Avlaferiayc55346/avmexico,4,1.0,66.0,102.0,1.0,6028195,Propiedades Centro Santiago SPA
68000000,1911,84682,PuenteAlto,C.Labalanzanu60237/av.Sancarlos,3,1.0,62.0,61.0,1.0,8724312,Propiedades Centro Santiago SPA
288279000,8100,359002,PadreHurtado,Condominiovelerodos,3,3.0,124.0,300.0,4.0,9897323,Grupo Inovo
265181090,7451,330238,Peñalolén,LosAromos,5,4.0,180.0,200.0,2.0,9888692,Easyprop
330987000,9300,412188,Santiago,GeneralBulnes/Alameda,4,3.0,230.0,220.0,1.0,10995919,Mi Llave
120721280,3392,150338,SanBernardo,martinrobledo300,4,2.0,115.0,115.0,2.0,8955773,
167379770,4703,208443,LaFlorida,manutaraesquinapuertovaras,3,2.0,85.0,170.0,3.0,10419373,Mi Llave
125000000,3512,155666,LaPintana,VicenteLlanosconSanFrancisco,3,3.0,125.0,112.0,,9456686,Unne
640620000,18000,797783,Ñuñoa,Ñuñoa,5,5.0,177.0,315.0,3.0,8979426,Stoffel Gestión Inmobiliaria
134530200,3780,167534,PuenteAlto,Juandiosmalebrancongabrielaponiente,3,3.0,70.0,93.0,2.0,10130293,Unne
192186000,5400,239335,Buin,Valdiviadepaine,3,2.0,90.0,402.0,,9647056,Nativo Propiedades
193609600,5440,241108,ElBosque,Alejandroguzmán&EleuterioRamírez,6,2.0,158.0,425.0,,11004557,Unne
516055000,14500,642659,Vitacura,Vitacura,4,4.0,124.0,210.0,2.0,8590516,Kasalu Propiedades
88000000,2473,109589,PuenteAlto,Lagolanalhue/Riocallecalle,3,1.0,64.0,150.0,1.0,8874257,Propiedades Centro Santiago SPA
157307800,4420,195900,PuenteAlto,loshualos2672,3,2.0,65.0,199.0,,10132631,Unne
245571000,6900,305817,LaReina,Egaña/lareina,2,2.0,91.0,140.0,,11002048,Foix Realty 100
120000000,3372,149440,Peñalolén,MetroLasTorres/VillaSanLuisdeMacul,4,2.0,120.0,200.0,2.0,9896427,Grupo Inovo
494701000,13900,616066,LasCondes,JuandeAustria/Bilbao,3,2.0,134.0,210.0,,9154882,Pro Partners Propiedades
1309712000,36800,1631024,LoBarnechea,GolfdeManquehue,7,4.0,509.0,1276.0,4.0,10127861,Cruz Balmaceda
345223000,9700,429917,LaFlorida,Vivooulet,4,3.0,156.0,319.0,,10710274,Movahome Corredores Integrados
205000000,5760,255293,PuenteAlto,Condominiomiradordelahacienda,4,3.0,250.0,250.0,2.0,9651939,Unne
130000000,3653,161893,Huechuraba,SalvadorAllendeYC58389/ElBosquedeSantiago,2,1.0,155.0,330.0,1.0,7353904,Propiedades Centro Santiago SPA
455552000,12800,567313,LoBarnechea,Lascondes-sanjosedelasierra,6,4.0,166.0,173.0,,8761779,Easyprop
936017000,26300,1165650,Providencia,Campusorienteuc,6,5.0,343.0,583.0,3.0,9897078,Grupo Inovo
115000000,3231,143213,PedroAguirreCerda,clubhipico&lagocalafquen,5,2.0,120.0,135.0,,11004227,Unne
423165100,11890,526980,LaReina,¡oportunidad!/thegrangeschool,3,1.0,100.0,600.0,4.0,8436323,Alonso Baeza Rivera y Cía. Ltda.
73000000,2051,90909,ElBosque,Juanx/piox,4,2.0,180.0,135.0,1.0,8969886,Procasa Adrián Ulloa Propiedades
351629200,9880,437894,LasCondes,MetroEscuelaMilitar,3,2.0,112.0,81.0,1.0,7691431,Sucursal Cantagallo
96093000,2700,119667,Santiago,Longavi1528,3,1.0,55.0,75.0,1.0,9001541,Corredores Independientes
850601000,23900,1059279,LoBarnechea,Condominio/golfdemanquehue,5,3.0,250.0,600.0,3.0,10991633,Francisco Vial Propiedades
106990000,3006,133238,Maipú,elpesebre&chilechico,4,2.0,128.0,124.0,1.0,11004195,Unne
419962000,11800,522991,Peñalolén,CondominioVistaCordillera,4,3.0,168.0,257.0,2.0,10136579,Easyprop
250000000,7024,311333,Melipilla,Sanjosedemelipilla,6,4.0,340.0,5500.0,3.0,10417830,Labbe &  Pollier
99652000,2800,124100,LaFlorida,pasajecolipan,3,1.0,100.0,90.0,1.0,7648971,Unne
540968000,15200,673684,LoBarnechea,ParqueLosQuillayes/panorámicasur,4,3.0,180.0,216.0,,6861973,Vivaqui Propiedades
205710200,5780,256177,Macul,Altomacul,3,2.0,76.0,88.0,,10710328,Movahome Corredores Integrados
398000000,11183,495641,LasCondes,FlorencioBarrios/PlazaLolco,4,2.0,84.0,251.0,2.0,7496301,Propiedades Ricardo Vial y Cia. Ltda.
65000000,1826,80946,Lampa,Manuelmontt/medialunalampa/colegiolampa,3,2.0,54.0,294.0,2.0,9897757,Grupo Inovo
112144090,3151,139656,SanJoaquín,LiraconSantaElena3dorm1bañoestacionamiento,3,1.0,64.0,176.0,,10125638,Grupo Premium Propiedades Santiago
70000000,1967,87173,PuenteAlto,Av.Diegoportalesag/av.Mexico,3,1.0,48.0,90.0,,8118924,Propiedades Centro Santiago SPA
373695000,10500,465374,Colina,SanFrancisco,6,4.0,370.0,5000.0,6.0,9017867,
871955000,24500,1085872,Vitacura,Jardíndeleste/alianzafrancesa,4,5.0,282.0,450.0,4.0,8696544,Sucursal El Bosque Sur
69990000,1967,87161,SanBernardo,Mauriciorugendas&SalvadorDali,3,2.0,94.0,60.0,,11004317,Unne
192008050,5395,239113,LaCisterna,Lacisterna,4,1.0,130.0,130.0,,8955538,
338105000,9500,421052,Independencia,CarlosHurtadoentreAvIndependenciayGuanaco,3,3.0,184.0,400.0,7.0,10403549,Unne
78000000,2192,97136,Maipú,JoseManuelBorgoño3214,3,2.0,72.0,90.0,1.0,4715440,Ascaim Propiedades
103000000,2894,128269,Pudahuel,Chañarcillo9067,4,1.0,164.0,300.0,1.0,5058701,Ascaim Propiedades
658415000,18500,819944,LoBarnechea,ElHuinganal,5,5.0,277.0,1007.0,6.0,9374068,Unne
460000000,12925,572852,QuintaNormal,ComandanteChacon/SamuelIzquierdo,6,6.0,341.0,606.0,,7873800,Propiedades Centro Santiago SPA
110000000,3091,136986,Maipú,Casa2PisosenLosPortalesdeSta.Ana,3,2.0,72.0,120.0,,9641858,Corretajes Prosal
658415000,18500,819944,LasCondes,Vaticano/flandes,3,2.0,177.0,177.0,4.0,7536037,Grupo AG Propiedades
763405500,21450,950692,LoBarnechea,caminodelalaguna/caminodeloslotos,7,5.0,240.0,600.0,1.0,7765934,Pro Partners Propiedades
100000000,2810,124533,Maipú,Longitudinal/gustavoeiffel,4,1.0,65.0,90.0,,8203710,Jaime Moris Propiedades (Providencia)
818570000,23000,1019390,LasCondes,IsabelLaCatólica/PuertodePalos,7,6.0,280.0,580.0,3.0,6087478,Sucursal El Bosque Sur
99652000,2800,124100,ElBosque,AraucoYC61387/Nancagua,4,2.0,138.0,78.0,,9866552,Propiedades Centro Santiago SPA
361594400,10160,450304,LasCondes,puntadeleste,4,2.0,110.0,258.0,2.0,9355431,Mi Llave
270000000,7586,336239,QuintaNormal,Tadeovargas/metroblanqueado,4,2.0,217.0,415.0,,10150430,Italprop Propiedades
160000000,4496,199253,Conchalí,CardenalCaro/Rupango,6,2.0,170.0,220.0,,8673069,Jorge Pablo Caro Propiedades
75000000,2107,93400,LaGranja,Ramadilla9129,3,1.0,74.0,81.0,2.0,11364005,
836365000,23500,1041550,LasCondes,HernandodeMagallanes/MartíndeZamora,4,3.0,244.0,445.0,1.0,4912600,Pro Partners Propiedades
338105000,9500,421052,LaReina,Simonbolivar,4,2.0,110.0,180.0,2.0,10429541,Nativo Propiedades
220000000,6182,273973,Recoleta,OportunidaddeInversión!Apasosdemetro.GranTerreno,5,3.0,152.0,300.0,,9655868,Unne
104000000,2922,129514,Maipú,CuatroPonienteconFranciscoPizarro,4,2.0,70.0,128.0,2.0,6632308,Unne
1565960000,44000,1950137,LoBarnechea,PaseodeAlcala10538,3,7.0,630.0,1690.0,4.0,6127205,Unne
359459000,10100,447645,Peñalolén,HaciendaMacul//ElEstero,4,3.0,130.0,275.0,2.0,10127064,Unne
209981000,5900,261496,Maipú,LuisGandarillasconprimeratransversal,5,3.0,130.0,240.0,1.0,10417910,Unne
100000000,2810,124533,Maipú,Casade1PisoenConjuntoPehuén,3,2.0,83.0,152.0,,6806840,Corretajes Prosal
140000000,3934,174346,Independencia,Av.Independenciaag/palermo,3,1.0,77.0,154.0,2.0,5528264,Propiedades Centro Santiago SPA
209981000,5900,261496,Huechuraba,BertaCorrea2010,3,3.0,95.0,120.0,2.0,10994871,Unne
53000000,1489,66002,PuenteAlto,Elboton/vallecentral,3,1.0,110.0,80.0,2.0,10120535,Propiedades Centro Santiago SPA
138445100,3890,172410,LoPrado,GeneralÓscarYC61366/JuandeFuca,9,2.0,90.0,160.0,1.0,9866571,Propiedades Centro Santiago SPA
